env=rware-multiteam-tiny-4ag-2teams-v0 agents=1 obs_dim=183 action_dim=5 device=cuda
env_mechanics n_agents=1 num_observations=1 action_space=Tuple(Discrete(5)) observation_space=Tuple(Box(-inf, inf, (183,), float32)) request_queue_size=1
C:\Users\95101\anaconda3\envs\RWARE_MARL\Lib\site-packages\gymnasium\utils\passive_env_checker.py:244: UserWarning: [33mWARN: The reward returned by `step()` must be a float, int, np.integer or np.floating, actual type: <class 'list'>[0m
  logger.warn(
iter=0026 steps=26624 sps=236.3 return=-0.087 task=0.000 shape=-0.087 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=0.0001 v_loss=0.0001 ent=0.233 rew_nz=0.160 skip=0.00 turn=0.14 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0027 steps=27648 sps=236.6 return=-0.046 task=0.000 shape=-0.046 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0006 v_loss=0.0000 ent=0.223 rew_nz=0.155 skip=0.00 turn=0.13 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0028 steps=28672 sps=236.8 return=-0.103 task=0.000 shape=-0.103 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0002 v_loss=0.0001 ent=0.206 rew_nz=0.172 skip=0.00 turn=0.15 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0029 steps=29696 sps=237.0 return=-0.098 task=0.000 shape=-0.098 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=1.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0002 v_loss=0.0001 ent=0.201 rew_nz=0.166 skip=0.00 turn=0.15 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0030 steps=30720 sps=236.7 return=-0.067 task=0.000 shape=-0.067 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0002 v_loss=0.0000 ent=0.200 rew_nz=0.144 skip=0.00 turn=0.13 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0031 steps=31744 sps=236.2 return=-0.074 task=0.000 shape=-0.074 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0003 v_loss=0.0000 ent=0.202 rew_nz=0.157 skip=0.00 turn=0.14 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0032 steps=32768 sps=236.5 return=-0.121 task=0.000 shape=-0.121 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0007 v_loss=0.0000 ent=0.180 rew_nz=0.138 skip=0.00 turn=0.13 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0033 steps=33792 sps=236.5 return=-0.067 task=0.000 shape=-0.067 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0005 v_loss=0.0001 ent=0.158 rew_nz=0.154 skip=0.00 turn=0.13 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0034 steps=34816 sps=236.6 return=-0.046 task=0.000 shape=-0.046 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0013 v_loss=0.0000 ent=0.140 rew_nz=0.147 skip=0.00 turn=0.13 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0035 steps=35840 sps=236.5 return=-0.037 task=0.000 shape=-0.037 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0007 v_loss=0.0000 ent=0.121 rew_nz=0.136 skip=0.00 turn=0.12 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
