env=rware-multiteam-tiny-4ag-2teams-v0 agents=1 obs_dim=183 action_dim=5 device=cuda
C:\Users\95101\anaconda3\envs\RWARE_Project\lib\site-packages\gymnasium\utils\passive_env_checker.py:244: UserWarning: [33mWARN: The reward returned by `step()` must be a float, int, np.integer or np.floating, actual type: <class 'list'>[0m
  logger.warn(
iter=0320 steps=163840 sps=378.4 return=-1.975 len=500.0 events=0.00 pi_loss=-0.0039 v_loss=0.0011 ent=0.658 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0325 steps=166400 sps=378.6 return=-1.577 len=500.0 events=0.00 pi_loss=-0.0060 v_loss=0.0011 ent=0.707 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0330 steps=168960 sps=378.8 return=-1.368 len=500.0 events=0.00 pi_loss=-0.0031 v_loss=0.0012 ent=0.644 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0335 steps=171520 sps=379.1 return=-1.788 len=500.0 events=0.00 pi_loss=-0.0024 v_loss=0.0013 ent=0.538 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0340 steps=174080 sps=379.3 return=-1.535 len=500.0 events=0.00 pi_loss=-0.0018 v_loss=0.0009 ent=0.491 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0345 steps=176640 sps=379.5 return=-1.573 len=500.0 events=0.00 pi_loss=-0.0004 v_loss=0.0014 ent=0.530 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0350 steps=179200 sps=379.8 return=-1.501 len=500.0 events=0.00 pi_loss=-0.0042 v_loss=0.0012 ent=0.608 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
eval iter=0350 return=-0.196 length=500.0
iter=0355 steps=181760 sps=378.7 return=-1.412 len=500.0 events=0.00 pi_loss=-0.0044 v_loss=0.0015 ent=0.545 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0360 steps=184320 sps=378.9 return=-1.554 len=500.0 events=0.00 pi_loss=-0.0046 v_loss=0.0007 ent=0.687 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0365 steps=186880 sps=379.2 return=-1.566 len=500.0 events=0.00 pi_loss=-0.0068 v_loss=0.0028 ent=0.730 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0370 steps=189440 sps=379.3 return=-1.774 len=500.0 events=0.00 pi_loss=-0.0076 v_loss=0.0011 ent=0.762 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
