env=rware-multiteam-tiny-4ag-2teams-v0 agents=1 obs_dim=183 action_dim=5 device=cuda
env_mechanics n_agents=1 num_observations=1 action_space=Tuple(Discrete(5)) observation_space=Tuple(Box(-inf, inf, (183,), float32)) request_queue_size=1
C:\Users\95101\anaconda3\envs\RWARE_MARL\Lib\site-packages\gymnasium\utils\passive_env_checker.py:244: UserWarning: [33mWARN: The reward returned by `step()` must be a float, int, np.integer or np.floating, actual type: <class 'list'>[0m
  logger.warn(
iter=0025 steps=25600 sps=285.2 return=0.035 task=0.000 shape=0.035 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.50 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0066 v_loss=0.0002 ent=1.287 rew_nz=0.009 rew_pos=0.009 skip=0.00 maxp=0.37 turn=0.53 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0026 steps=26624 sps=285.0 return=0.002 task=0.000 shape=0.002 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=1.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0002 v_loss=0.0002 ent=1.256 rew_nz=0.015 rew_pos=0.014 skip=0.00 maxp=0.41 turn=0.56 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0027 steps=27648 sps=285.6 return=0.020 task=0.000 shape=0.020 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=1.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=0.0001 v_loss=0.0002 ent=1.278 rew_nz=0.018 rew_pos=0.017 skip=0.00 maxp=0.43 turn=0.59 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0028 steps=28672 sps=286.5 return=0.030 task=0.000 shape=0.030 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.50 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0014 v_loss=0.0001 ent=1.242 rew_nz=0.017 rew_pos=0.017 skip=0.00 maxp=0.43 turn=0.61 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0029 steps=29696 sps=287.1 return=0.040 task=0.000 shape=0.040 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=1.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0061 v_loss=0.0001 ent=1.246 rew_nz=0.017 rew_pos=0.016 skip=0.00 maxp=0.44 turn=0.60 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0030 steps=30720 sps=287.8 return=-0.018 task=0.000 shape=-0.018 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=1.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=0.0010 v_loss=0.0001 ent=1.146 rew_nz=0.009 rew_pos=0.008 skip=0.00 maxp=0.50 turn=0.62 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0031 steps=31744 sps=288.5 return=0.005 task=0.000 shape=0.005 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=1.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0016 v_loss=0.0001 ent=1.136 rew_nz=0.003 rew_pos=0.003 skip=0.00 maxp=0.52 turn=0.63 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0032 steps=32768 sps=289.0 return=0.017 task=0.000 shape=0.017 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.50 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0000 v_loss=0.0001 ent=1.142 rew_nz=0.012 rew_pos=0.012 skip=0.00 maxp=0.54 turn=0.66 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0033 steps=33792 sps=289.6 return=0.035 task=0.000 shape=0.035 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=0.0006 v_loss=0.0001 ent=1.127 rew_nz=0.009 rew_pos=0.009 skip=0.00 maxp=0.56 turn=0.68 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0034 steps=34816 sps=290.1 return=0.015 task=0.000 shape=0.015 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0008 v_loss=0.0001 ent=1.173 rew_nz=0.004 rew_pos=0.004 skip=0.00 maxp=0.53 turn=0.61 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0035 steps=35840 sps=290.5 return=0.010 task=0.000 shape=0.010 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=1.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0006 v_loss=0.0001 ent=1.155 rew_nz=0.015 rew_pos=0.014 skip=0.00 maxp=0.53 turn=0.65 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0036 steps=36864 sps=291.0 return=0.007 task=0.000 shape=0.007 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.50 delivery_sr=0.00 full_cycle=0.00 pi_loss=0.0006 v_loss=0.0001 ent=1.251 rew_nz=0.010 rew_pos=0.010 skip=0.00 maxp=0.48 turn=0.61 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0037 steps=37888 sps=291.4 return=0.042 task=0.000 shape=0.042 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0040 v_loss=0.0001 ent=1.252 rew_nz=0.011 rew_pos=0.011 skip=0.00 maxp=0.47 turn=0.62 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0038 steps=38912 sps=291.7 return=0.032 task=0.000 shape=0.032 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=0.0021 v_loss=0.0000 ent=1.285 rew_nz=0.015 rew_pos=0.015 skip=0.00 maxp=0.41 turn=0.59 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0039 steps=39936 sps=292.1 return=0.022 task=0.000 shape=0.022 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.50 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0003 v_loss=0.0001 ent=1.268 rew_nz=0.008 rew_pos=0.008 skip=0.00 maxp=0.40 turn=0.59 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
